通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
46226	368	5	19295415	お好み焼	はいりゃんせ	〒533-0002 大阪府 大阪市東淀川区 北江口２丁目１３番４号	
46228	370	5	17046827	カフェ・喫茶店	たべクリキッチン	〒544-0033 大阪府 大阪市生野区 勝山北一丁目１６番１号	https://tabekuri.mystrikingly.com
46229	371	5	61058594	中華料理	水淼超市	〒542-0082 大阪府 大阪市中央区 島之内2-17-25メゾ二ティクイーン道頓堀1階	
46234	376	5	35735006	アジア料理	ナップンナムジャ テソン 桃谷店	〒544-0033 大阪府 大阪市生野区 勝山北1丁目2-13	
46240	382	5	50560740	ラウンジ	胡蝶蘭	〒532-0024 大阪府 大阪市淀川区十三本町1丁目23番21号	
46246	388	5	24474527	ラーメン	麺と心7	〒545-0052 大阪府 大阪市阿倍野区 阿倍野筋4-12-13	
46254	396	5	65054163	焼き鳥屋	鶏焼き ジョー	〒558-0004 大阪府 大阪市住吉区 長居東4丁目6-15	
46262	404	5	23827298	フランス料理店	フレンチレストラン Francetelegant	〒562-0003 大阪府 箕面市 西小路2-8-17MEGUMIビル2階	https://www.franc-et-elegant.com/
46275	417	5	14912727	寿司屋	すし処ハ孝	〒543-0001 大阪府 大阪市天王寺区 上本町6-7-17	
46279	421	5	78804370	スナック	sala bar conti	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-19 南グランド会館103号	
46288	430	5	22486411	スナック	徳永	〒530-0002 大阪府 大阪市北区 曽根崎新地1-7-8新日本新地ビル5F	
46289	431	5	39363613	居酒屋	酉正	〒542-0083 大阪府 大阪市中央区東心斎橋2丁目8番3号	
46294	436	5	48222998	居酒屋	すしさわ	〒530-0057 大阪府 大阪市北区 曽根崎2丁目10番14号　近仙ビル	
46299	441	5	34289223	中華料理	河内亭	〒582-0022 大阪府 柏原市 国分市場２丁目１２－３	
46315	457	5	82669498	ラウンジ	ＣＬＥＡＲ	〒572-0085 大阪府 寝屋川市 香里新町２１番１号　ニューシティビル２１　５階5Ａ号室	https://www.osaka-yorumachi.com/introduce/discount/neyagawa/201507190847.html
46316	458	5	38267746	ラーメン	天下一品イオンモール鶴見緑地店	〒538-0053 大阪府 大阪市鶴見区 鶴見４-17-1	
46319	461	5	53744507	スナック	カラオケ　スナック　ままや	〒550-0013 大阪府 大阪市西区 新町2丁目9-4峯ビル1F	
46328	470	5	64769548	スナック	スナック島	〒532-0024 大阪府 大阪市淀川区 十三本町1-2-11	
46334	476	5	76010762	クラブ	メンバーズクラブ弄珠	〒530-0002 大阪府 大阪市北区 曽根崎新地1-7-8新日本新地ビル3階35号	
46340	482	5	87305521	スナック	雪景	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目1番5号ゴールデン第一プラザ8階	
46352	494	5	24037278	ラーメン	博多一幸舎	〒530-0057 大阪府 大阪市北区 曽根崎2丁目7番14号　曾根崎テナントビル1・2階	https://www.ikkousha.com/news/5536
46366	508	5	69596188	BAR	セルフでスリム	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-31 月虎５１番館６０３号室	
46367	509	5	52507223	BAR	ベースメント	〒542-0083 大阪府 大阪市中央区 東心斎橋2-1-10MAXタワービル5F	
46370	512	5	37112356	居酒屋	居酒屋　朱	〒532-0024 大阪府 大阪市淀川区 十三本町1-2-10	
46371	513	5	12571383	居酒屋	おばんざい料理　おへそ	〒587-0052 大阪府 堺市美原区 南余部191-3	
46373	515	5	50176900	お好み焼	粉もん居酒屋玉Chan	〒534-0021 大阪府 大阪市都島区 都島本通３丁目２２番地１８号	https://gamp.ameblo.jp/togethershop/entry-12492073568.html
46382	525	5	89695438	カラオケ	カラオケ　仲ちゃん	〒571-0075 大阪府 門真市 下島町1-1	
46388	531	5	93034437	その他	ROUTE26	〒590-0985 大阪府 堺市堺区 戎島町5-3	
46396	539	5	13540389	スナック	Am	〒542-0083 大阪府 大阪市中央区 東心斎橋2-4-6さよかビル4F	
46400	543	5	51369232	鍋料理	ＭＵＫＵてまひまダイニング	〒530-0057 大阪府 大阪市北区 曽根崎2-5-23お初天神参道ビル3階	https://muku-dining.com/
46431	574	5	61205264	居酒屋	居酒屋　武蔵	〒569-0851 大阪府 高槻市 南総持寺町2-8	
46433	576	5	62297214	インド料理	ビリヤニ専門店　モハンスパイス　緑橋店	〒537-0021 大阪府 大阪市東成区 東中本3-7-4	
46444	587	5	86390948	ラーメン	らーめんstyle JUNK STORY	〒542-0072 大阪府 大阪市中央区 高津1丁目２番１１号	http://warm-heart.co.jp/
46447	590	5	53988241	アジア料理	センムル	〒543-0001 大阪府 大阪市天王寺区上本町4丁目1番17号	
46451	594	5	61969118	その他	カラオケキッチンKONAモン	〒547-0022 大阪府 大阪市平野区 瓜破東2丁目５－６５中井ビル１階３号室	
46456	599	5	60535304	居酒屋	居酒屋しいちゃん	〒561-0833 大阪府 豊中市 庄内幸町2-11-18	
46465	608	5	27804852	スナック	スナック凛	〒547-0031 大阪府 大阪市平野区 平野南1-9-13	
46467	610	5	60527729	カフェ・喫茶店	千美屋	〒582-0025 大阪府 柏原市 国分西2-1-41	
46474	7	6	31437209	イタリア料理	CIBI	〒545-0013 大阪府 大阪市阿倍野区長池町 21-13 呉竹ビル1階	
46479	12	6	59207854	寿司屋	鮨　みや川	〒530-0057 大阪府 大阪市北区 曽根崎2-8-7	
46483	16	6	14710273	BAR	4	〒542-0086 大阪府 大阪市中央区 西心斎橋1-10-4	
46495	28	6	57730666	居酒屋	クアトロチンクエ	〒569-0804 大阪府 高槻市 紺屋町6-6	
46499	32	6	41574744	居酒屋	ホルモンおかめ	〒532-0023 大阪府 大阪市淀川区 十三東２－８－３	
46500	33	6	85805624	アジア料理	肉まる	〒542-0066 大阪府 大阪市中央区 瓦屋町２丁目１４番１３号 OHS瓦屋町第一ビル２０１	
46507	40	6	60428312	串かつ屋	一文	〒572-0065 大阪府 寝屋川市 対馬江西町18-12	
46511	44	6	18314688	カフェ・喫茶店	ことねコーヒー	〒556-0005 大阪府 大阪市浪速区 日本橋4丁目１７番１０号	https://craftkotone-handmade.crayonsite.com/
46517	50	6	24560742	中華料理	TONTON亭	〒544-0004 大阪府 大阪市生野区 巽北３丁目２０番１６号	https://www.chu-ka.com/shop/340006/
46519	52	6	94155780	居酒屋	鶏兵衛　梅田店	〒530-0001 大阪府 大阪市北区 梅田2-1-21　レイズウメダビル9階	
46529	62	6	54708267	居酒屋	居酒屋北野２ビル店	〒530-0001 大阪府 大阪市北区 梅田１-２-１大阪駅前第２ビル地下２階	
46533	66	6	73506925	居酒屋	にこみ㐂むら	〒542-0012 大阪府 大阪市中央区 谷町六丁目十八番六号	
46534	67	6	90913150	鉄板焼き屋	赤さん食堂	〒596-0812 大阪府 岸和田市 大町２８０-３	
46541	74	6	10313772	居酒屋	good eat	〒556-0002 大阪府 大阪市浪速区 恵美須東３丁目４番２４号　スパワールド内３階	
46542	75	6	82232713	焼肉	和牛処なかざき	〒537-0023 大阪府 大阪市東成区 玉津１－５－１	
46543	76	6	22260383	イタリア料理	ツキアカリ	〒531-0071 大阪府 大阪市北区 中津1丁目12番11号メロディーハイム中津二番館104号	
46553	86	6	58176527	居酒屋	なごみ酒場みぃん家	〒576-0041 大阪府 交野市 私部西　1-29-7	
46560	93	6	40034426	BAR	like a barまたたび	〒577-0057 大阪府 東大阪市 足代新町10-13ホワイトビル306	
46563	96	6	45760699	イタリア料理	オッキーニ	〒530-0003 大阪府 大阪市北区 堂島2-2-2近鉄堂島ビルB1	
46569	102	6	32531439	カフェ・喫茶店	fruits&/好好鶏排	〒542-0071 大阪府 大阪市中央区 道頓堀1-10-5　モリガキビル	
46572	105	6	48322225	串かつ屋	串カツ　くらちゃん	〒583-0027 大阪府 藤井寺市 岡１丁目６－１７アゴスト９０　２階	
46576	109	6	69329770	BAR	Cafebar Ｍｉｅｒ	〒530-0027 大阪府 大阪市北区堂山町 ７番１８号 叶第二レジャービル101	
46578	111	6	30964951	居酒屋	鍋一品料理七	〒594-0023 大阪府 和泉市 伯太町1-11-35	
46580	113	6	97177586	BAR	Barあまとりあ	〒542-0083 大阪府 大阪市中央区 東心斎橋2-3-13 日宝スターライトビル4F	
46583	116	6	94994388	居酒屋	カリィ酒場エクソダス	〒596-0005 大阪府 岸和田市 春木旭町8-22	
46586	119	6	38010316	ラーメン	博多一幸舎 大阪福島店	〒553-0003 大阪府 大阪市福島区 福島5-14-6	https://www.ikkousha.com
46594	127	6	59024350	ファストフード	たこ焼1-2	〒547-0046 大阪府 大阪市平野区 平野宮町1-1-6	
46599	132	6	24650244	焼き鳥屋	立飲み酒場やまいち	〒551-0013 大阪府 大阪市大正区 小林西2-15-34	
46600	133	6	27213850	焼き鳥屋	やきとり武	〒553-0003 大阪府 大阪市福島区 福島5-13-2 福島maruビル2階	
46603	136	6	78501707	BAR	CARAT by	〒530-0002 大阪府 大阪市北区 曽根崎新地1-9-3 ニュー華ビル2F	
46606	139	6	38503100	焼き鳥屋	鶏焼商店一歩	〒577-0034 大阪府 東大阪市 御厨南3-1-55	
46630	164	6	72599937	カフェ・喫茶店	Anna Colors COFFEE	〒556-0005 大阪府 大阪市浪速区 日本橋3-4-10	https://tabelog.com/osaka/A2701/A270202/27050330/
46631	165	6	68569534	焼き鳥屋	闘鶏　福島店	〒553-0003 大阪府 大阪市福島区 福島２－７－２４ＮＡＮＥＩビル１Ｆ	
46637	171	6	38746821	ファストフード	ケンタッキー・フライド・チキン エル・枚方店	〒573-0032 大阪府 枚方市 岡東町19番20号	
46643	177	6	86601472	居酒屋	Boop	〒542-0076 大阪府 大阪市中央区 難波4-3-16-2F	
46644	178	6	94469320	その他	さかえ屋	〒557-0042 大阪府 大阪市西成区 岸里東1丁目6-15	
46646	180	6	44615069	カフェ・喫茶店	タリーズコーヒー　KAIYODO大丸心斎橋店	〒542-0085 大阪府 大阪市中央区 心斎橋筋1-7-1 9F	
46647	181	6	78082153	BAR	お初天神What'sUp?	〒530-0057 大阪府 大阪市北区 曽根崎2-2-3アポロビル2号館401	https://info477921.wixsite.com/whats-up
46649	183	6	92326984	居酒屋	うたげ	〒572-0061 大阪府 寝屋川市 長栄寺町19-10	
46661	196	6	80710621	スナック	スナック  あきこ(AKIKO)	〒572-0085 大阪府 寝屋川市 香里新町21-2-5F	
46670	205	6	58992171	ファストフード	芋屋nanban	〒561-0881 大阪府 豊中市 中桜塚1-2-9	
46678	214	6	61071499	カフェ・喫茶店	チェンノガット(CennoGatto)	〒567-0803 大阪府 茨木市 中総持寺町14-18	
46680	216	6	54895998	焼肉	へルシージンギスカン クラジン	〒569-0803 大阪府 高槻市 高槻町8-18 5階	
46691	228	6	45573631	カフェ・喫茶店	ジパングカリーカフェ江坂駅前店	〒564-0052 大阪府 吹田市 広芝町4-1江坂ミタカビル１０１号室	
46698	235	6	87728364	BAR	Bar bathtub	〒530-0002 大阪府 大阪市北区 曽根崎新地1-3-21日宝スタービル5F	
46703	240	6	72199716	イタリア料理	キャナリィ・ロウ　鶴見緑地店	〒538-0037 大阪府 大阪市鶴見区 焼野2丁目南1-19	
46709	246	6	10423623	カフェ・喫茶店	六華亭羽曳野店	〒583-0875 大阪府 羽曳野市 樫山68-2	
46717	254	6	37185142	居酒屋	あかり	〒558-0011 大阪府 大阪市住吉区 苅田３丁目１2番１６号	
46719	256	6	76789042	スナック	スナック　さくら	〒590-0061 大阪府 堺市堺区 翁橋町9-4　さくらビル1階	
46722	259	6	18849503	中華料理	中華牛ホルモン専門店　牛X	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-3-14	
46743	280	6	25132307	カフェ・喫茶店	珈琲亭	〒578-0946 大阪府 東大阪市 瓜生堂２丁目１番地５７号	
46754	291	6	96254800	その他	スイーツパラダイスららぽーとEXPOCITY店	〒565-0826 大阪府 吹田市 千里万博公園2-1ららぽーとEXPOCITY内C20010	
46757	294	6	16815935	カフェ・喫茶店	BODY LAB(プロテインラボ）	〒582-0006 大阪府 柏原市 清州1-3-14	
46759	296	6	76414350	居酒屋	あっちゃんのからあげ屋　藤井寺駅前店	〒583-0027 大阪府 藤井寺市 岡2-10-18	
46763	300	6	69415581	アジア料理	韓国料理　マッチプ	〒546-0033 大阪府 大阪市東住吉区 南田辺1-5-16	
46767	304	6	19843090	カラオケ	カラオケサランツ	〒544-0005 大阪府 大阪市生野区 中川6-4-19	
46769	306	6	59486188	スナック	光州	〒530-0041 大阪府 大阪市北区 天神橋４丁目１０番７号天神橋ナポリビル　６階	
46779	316	6	55533684	BAR	U.N.逢縁Osaka	〒542-0083 大阪府 大阪市中央区 東心斎橋2-2-7 タワーエステートビル9B	https://owenosaka.com/
46781	318	6	53938612	BAR	Little she	〒585-0035 大阪府 南河内郡河南町 寛弘寺179-10	
46797	334	6	61399333	スナック	U,Mag.Noana	〒542-0085 大阪府 大阪市中央区 心斎橋筋２丁目２番１０号新日本ッ三寺ビル３階２号室	
46805	342	6	98893529	ラーメン	 背脂豚骨ラーメン　めめめ麵 	〒533-0022 大阪府 大阪市東淀川区 菅原7-5-46淡路ハイツ１F	
46842	379	6	81336722	ラウンジ	Lounge Noir	〒570-0028 大阪府 守口市 本町1-6-10 フルハウス守口ビル503	
46845	382	6	27004542	BAR	App	〒550-0027 大阪府 大阪市西区 九条1丁目6-7コトブキビル102号室	
46848	385	6	87165152	カフェ・喫茶店	plum＆peach	〒590-0532 大阪府 泉南市 北野2-10-4	
46851	388	6	67874844	スナック	友里	〒559-0012 大阪府 大阪市住之江区 東加賀屋4-6-24-2A号	
46857	394	6	97508315	スナック	舞ちょう	〒552-0023 大阪府 大阪市港区 港晴３丁目２番６号ＫＥＥＰ港晴２階	
46859	396	6	78312480	鉄板焼き屋	牛鍋　ＪＹＯＵＹＡ	〒530-0002 大阪府 大阪市北区 曽根崎新地1丁目3-23　FOODEAR４階	
46869	406	6	65307596	スナック	ゆぅーゆ	〒572-0848 大阪府 寝屋川市 秦町3-3	https://liff.line.me/1645278921-kWRPP32q/?accountId=090hyvuu
46875	412	6	84283538	スナック	のんーnonー	〒577-0058 大阪府 東大阪市 足代北２－１－７	
46876	413	6	87549875	カフェ・喫茶店	MNYCafe	〒542-0086 大阪府 大阪市中央区 西心斎橋1‐10‐12サンハイム心斎橋101	
46878	415	6	46792391	BAR	マジックバーA-majide	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-23　ふぁみーゆ笠屋町7階	http://a-majide.com/
46890	428	6	80529567	カフェ・喫茶店	ばあばのキッチン菊井	〒558-0011 大阪府 大阪市住吉区 苅田9-1-21シャトー泉水1F	
46897	435	6	42255148	BAR	グラシアス	〒537-0021 大阪府 大阪市東成区東中本3丁目16番15号	
46899	437	6	36926186	居酒屋	彩食酒家　甍IRAKA	〒573-0102 大阪府 枚方市 長尾家具町2-15-2-108	
46905	443	6	37443768	うどん	京のカレーうどん　味味香	〒530-0017 大阪府 大阪市北区 角田町大阪地下街2－1号ホワイティうめだノースモール1	
46908	446	6	13444289	スナック	スナック　スワロー	〒567-0824 大阪府 茨木市 中津町3-26	
46909	447	6	34379507	焼肉	熟成焼肉いちばん　南茨木店	〒567-0865 大阪府 茨木市 横江1丁目2-2	https://maps.jukusei-ichiban.jp/jp/detail/4618.html
46910	448	6	88937277	居酒屋	Laughing Owl	〒570-0029 大阪府 守口市来迎町2-9	
46915	453	6	62177107	居酒屋	居酒屋うたげ	〒542-0012 大阪府 大阪市中央区 谷町6丁目7-22	
46918	456	6	81200364	ラーメン	三豊麺　東住吉店	〒546-0022 大阪府 大阪市東住吉区 住道矢田5丁目6番12号	
46922	460	6	16632527	カラオケ	カラオケ喫茶　蘭	〒592-0014 大阪府 高石市 綾園1-11-24	
46930	468	6	62127446	その他	豚まんふーちゃん	〒578-0941 大阪府 東大阪市 岩田町3-8-7ラフォーレ若江岩田101	https://www.hotpepper.jp/strJ001211012/
46937	475	6	73364941	居酒屋	 たぬき食堂 BRASSERIE BLAIREAU	〒530-0057 大阪府 大阪市北区 曽根崎2丁目1－6	
46941	479	6	77558347	BAR	Spiceバル Stupid Wise	〒571-0041 大阪府 門真市 柳町７ー１６ 柳町マンション１０２号	https://www.stupid-wise.jp
46943	481	6	33371146	居酒屋	居酒屋磯よし	〒571-0016 大阪府 門真市 島頭4丁目3-18	
46954	492	6	40761360	焼肉	焼肉屋　牛匠	〒542-0073 大阪府 大阪市中央区 日本橋2丁目5番5号	
46960	498	6	57036529	居酒屋	Mix	〒550-0027 大阪府 大阪市西区 九条１丁目１７-１８スウィングプラザ九条５０２	
46969	507	6	84492125	ラウンジ	ラ・マン	〒542-0084 大阪府 大阪市中央区 宗右衛門町2番33号パレス三ッ寺地下1階	
46974	512	6	31669518	串かつ屋	吉ZAEMON	〒573-1121 大阪府 枚方市 楠葉花園町14-1	http://castello-kws.com/
46975	513	6	74809376	BAR	Bar Fake	〒532-0011 大阪府 大阪市淀川区 西中島３丁目２０-３　那智ビル２０２	
46991	529	6	25800185	中華料理	正式担担麺美食庁　四川辣麺　	〒530-0012 大阪府 大阪市北区 芝田1-1-3阪急三番街地下2階フードホール	
46995	533	6	10632319	焼肉	牛田羊はなれ	〒530-0001 大阪府 大阪市北区 梅田2-4-43浪漫倶楽部ビル1階	https://ushidayo-hanare.com
47002	540	6	70923900	スナック	咲場　和み	〒551-0012 大阪府 大阪市大正区 平尾4-18-11	
47006	544	6	62805724	ファストフード	マクドナルド　外環四条畷店	〒575-0036 大阪府 四條畷市 雁屋南町14-20	
47008	546	6	76580934	BAR	いくの茶	〒544-0001 大阪府 大阪市生野区 新今里３－９－１４－３０１	
47013	551	6	69270965	その他	ダイニングバー笑顔	〒547-0016 大阪府 大阪市平野区長吉長原2丁目1番2号	
47020	558	6	50310395	その他	大分からあげわん　南茨木店	〒567-0861 大阪府 茨木市 東奈良3-16-36	
47025	563	6	83545760	ラーメン	三豊麺～斬～西本町店	〒550-0005 大阪府 大阪市西区 西本町1丁目5番20号サーミ―本町ビル　1階	
47038	576	6	38693229	居酒屋	酒場将	〒546-0011 大阪府 大阪市東住吉区 針中野3ー9ー11	
47054	592	6	18189116	焼き鳥屋	炭火焼鳥かみ家	〒536-0015 大阪府 大阪市城東区 新喜多1-3-2 岩本ビル2F	
47096	634	6	94776394	スナック	Lounge Lamer	〒577-0057 大阪府 東大阪市 足代新町３番１２号Ｋ＇Ｓｓｐｏｔビル３０５号	
47097	635	6	24692020	BAR	BAR RC	〒590-0061 大阪府 堺市 翁橋町一丁9-7 エイトワンビル3F	
47114	652	6	96422326	居酒屋	酒場六平	〒530-0001 大阪府 大阪市北区 梅田１－１１－４　大阪駅前第４ビル地下２階	https://tabelog.com/osaka/A2701/A270101/27092958/
47119	657	6	71198413	BAR	ワイサンパチ	〒560-0021 大阪府 豊中市 本町1-12-13	
47124	662	6	23049655	ラーメン	横浜家ラーメン	〒538-0052 大阪府 大阪市鶴見区 横堤1-11-45横浜家ラーメン	
47126	664	6	29887518	BAR	JOE MAD SPECIAL	〒544-0003 大阪府 大阪市生野区小路東2丁目1番19号	
47138	676	6	69481541	アジア料理	チュノム	〒530-0043 大阪府 大阪市北区 天満4-2-16	
47162	700	6	58550093	ラウンジ	salondecleo	〒542-0083 大阪府 大阪市中央区 東心斎橋2-7-31	
47167	705	6	12292863	アジア料理	Asian Cafe & Diner TOILO	〒543-0063 大阪府 大阪市天王寺区 茶臼山町5-55	
47168	706	6	47730876	BAR	 ONE by ONE	〒581-0802 大阪府 八尾市 北本町2-9-12アムールみのりV102	
47171	709	6	58683604	居酒屋	おでん食堂　藤原	〒544-0001 大阪府 大阪市生野区 新今里3-2-23オーク今里１０２	
47172	710	6	27465076	ラウンジ	lounge funny	〒578-0972 大阪府 東大阪市 鴻池町2-2-1サンライズビル3F 3C	
47176	714	6	22880197	しゃぶしゃぶ	しゃぶしゃぶ藤	〒541-0046 大阪府 大阪市中央区平野町3丁目1番8号	
47188	726	6	29375190	カフェ・喫茶店	ピノキオイオンスタイル海老江	〒553-0001 大阪府 大阪市福島区 海老江1-1-9	
47195	733	6	33092771	その他	ラムムのケバブ	〒545-0002 大阪府 大阪市阿倍野区 天王寺町南3丁目1番19号	
47196	734	6	53065246	焼き鳥屋	宮崎地鶏　鳥ゆら	〒573-0028 大阪府 枚方市 川原町５番２号	
47199	737	6	95843494	BAR	ＢＡＲ　バナナ	〒547-0043 大阪府 大阪市平野区 平野東１丁目キングスアベニュービル３０２号	
47200	738	6	86604920	居酒屋	魚屋十忠八九	〒553-0003 大阪府 大阪市福島区 福島7-2-6	
47206	744	6	23157951	BAR	ムーンゲート	〒530-0002 大阪府 大阪市北区 曽根崎新地1-5-9日宝REXビル4階	
47207	745	6	78964591	スナック	スナック　バナナ　２号店	〒545-0011 大阪府 大阪市阿倍野区 昭和町５丁目１２－４プラザ志ビル３２  ２階	
47208	746	6	55725218	BAR	ＢＡＲ　バナナ　３号店	〒545-0011 大阪府 大阪市阿倍野区 昭和町５丁目１２－４プラザ志ビル３２　３階	
47218	756	6	68170370	カフェ・喫茶店	カラオケ喫茶ゆみ	〒546-0044 大阪府 大阪市東住吉区 北田辺5-9-21	
47233	771	6	45204981	BAR	Wellness Bar 立葵	〒553-0006 大阪府 大阪市福島区 吉野3-7-14	
47236	774	6	36820135	BAR	BAR ROK	〒590-0966 大阪府 堺市堺区 南半町東1-2-11	
47248	786	6	46143288	焼肉	岩崎塾三国店	〒532-0033 大阪府 大阪市淀川区 新高1-5-1	
47249	787	6	66607125	ラーメン	ちゃんぽん亭総本家	〒590-0535 大阪府 泉南市 りんくう南浜3-12 イオンモールりんくう泉南2F フードコート内	
47261	799	6	81287541	居酒屋	いろ葉　バルティエ	〒545-0052 大阪府 大阪市阿倍野区 阿倍野筋1-5-31　アポロビル12F	
47283	821	6	24383364	BAR	バーぼマ	〒557-0015 大阪府 大阪市西成区 花園南1-13-1	
47284	822	6	60905464	寿司屋	鮨いとう	〒553-0003 大阪府 大阪市福島区 福島7-8-3福本ビル１階	
47293	831	6	93531503	カレー屋	Fuji-yama Kohta	〒540-0039 大阪府 大阪市中央区東高麗橋4番9号	
47297	835	6	14009628	鉄板焼き屋	GOTTI→	〒542-0083 大阪府 大阪市中央区 東心斎橋1-14-23住吉ビル1階	
47307	845	6	39812045	焼き鳥屋	焼鳥ダイニング花鳥庵初芝店	〒599-8114 大阪府 堺市東区 日置荘西町2-5-3	
47318	856	6	64190849	居酒屋	きた本	〒559-0006 大阪府 大阪市住之江区 浜口西1-9-37	
47356	11	7	46123741	焼肉	焼肉　さんかく	〒581-0003 大阪府 八尾市 本町5ー1ー1	
47358	13	7	47507498	スペイン料理店	花園スペインバルHEIZO	〒578-0924 大阪府 東大阪市吉田1丁目2番22号	 https://tabelog.com/osaka/A2707/A270703/27050586/
47361	16	7	60835400	その他	ハワイアンフーズカウピリ	〒562-0034 大阪府 箕面市 西宿 1-13-10 EAST2-108	
47368	23	7	23910775	焼肉	松阪鷄焼トリトラ	〒572-0085 大阪府 寝屋川市 香里新町5-18	
47372	27	7	78947826	居酒屋	Mariage sis	〒570-0079 大阪府 守口市 金下町2-2-3	
47382	37	7	11488922	カフェ・喫茶店	タイマッサージカフェ２８	〒542-0071 大阪府 大阪市中央区 道頓堀1-1-11　フロントフォースビル東館2F	
47391	46	7	98568217	ファストフード	モスバーガー高槻今城店	〒569-1135 大阪府 高槻市 今城町18-1	
47395	50	7	68956683	カフェ・喫茶店	ジャマイカブルーマウンテンコーヒー（阪神梅田本店スナックパーク内）	〒530-8224 大阪府 大阪市北区 梅田1-13-13	
47407	62	7	52884032	居酒屋	肥後もっこす	〒559-0005 大阪府 大阪市住之江区 西住之江2-1-25	
47409	64	7	95678810	中華料理	YUNYUN　大丸心斎橋店	〒542-8501 大阪府 大阪市中央区 心斎橋筋1-7-1	
47412	67	7	61202137	BAR	安ちゃん	〒544-0001 大阪府 大阪市生野区 新今里3-5-7福徳相互今新ビル１階１０１号	
47420	75	7	35139850	その他	築地銀だこイオンモール堺北花田店	〒591-8008 大阪府 堺市北区 東浅香山町4丁目1番12号	
47439	94	7	85626729	その他	Dear~本店	〒573-0054 大阪府 枚方市 枚方公園町1-1	
47457	112	7	63724847	イタリア料理	THE GARLIC NINNIKU-YA北堀江	〒550-0014 大阪府 大阪市西区 北堀江	https://ninnikuya.jp/
47464	119	7	15034698	アジア料理	宝宝	〒542-0083 大阪府 大阪市中央区 東心斎橋2-8-7 日宝N-STREET 1F 3号	
47465	120	7	10931915	和食	香住北よし　別館	〒530-0033 大阪府 大阪市北区 池田町９番７号	
47470	125	7	43542523	居酒屋	もつ鍋串カツ酒場いろは	〒542-0086 大阪府 大阪市中央区 西心斎橋2-9-32　アローホテル2F	
47479	134	7	95602677	ラウンジ	lounge COCO	〒577-0024 大阪府 東大阪市 荒本西4-3-19コーエイビル6F	
47484	139	7	72420440	寿司屋	鮨一花	〒591-8025 大阪府 堺市北区 長曽根町408-4 1F	
47504	159	7	94247552	BAR	BAR ELMO	〒545-0021 大阪府 大阪市阿倍野区阪南町 5-17-27ルミナスビル6F	https://bar-elmo.business.site/
47505	160	7	83678181	スナック	グランブルー	〒575-0002 大阪府 四條畷市 岡山1-4-16岡山自治会ビル203	
47509	164	7	32859625	BAR	Bar Liberdade	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-4 リップルトップセンター1H号	
47515	170	7	96451006	居酒屋	旬菜屋あとりえ	〒572-0084 大阪府 寝屋川市 香里南之町27-2	
47520	175	7	82747636	ラーメン	一新家　アメ村	〒550-0014 大阪府 大阪市西区 北堀江1-2-10	
47524	179	7	17793590	お好み焼	道草	〒581-0063 大阪府 八尾市 太子堂３－３－１０	
47531	186	7	64961684	焼き鳥屋	鷄焼肉専門店けむり屋	〒561-0831 大阪府 豊中市 庄内東町2-2-13	
47533	188	7	36864354	焼肉	shisha bar klaus	〒566-0001 大阪府 摂津市 千里丘1ー8ー4  2階	https://www.instagram.com/sb.klaus/
47535	190	7	69372300	BAR	SOUTHBANK	〒542-0083 大阪府 大阪市中央区 東心斎橋2-8-7 日宝N-STREET1F1号	
47552	207	7	16022135	居酒屋	季楽酒場おっきゃがり	〒553-0003 大阪府 大阪市福島区 福島7-2-5	
47553	208	7	32829845	アジア料理	somck南堀江店	〒550-0015 大阪府 大阪市西区 南堀江1丁目5－17	
47555	210	7	74739864	ラーメン	揚子江ラーメン	〒542-0084 大阪府 大阪市中央区 宗右衛門町3-16　1F	
47560	215	7	82011839	うどん	ＫＡＳＵＹＡ布施店	〒577-0057 大阪府 東大阪市 足代新町４－５	
47561	216	7	78809789	焼肉	大衆焼肉こじま堺宿院店	〒590-0955 大阪府 堺市堺区 宿院町東3-1-6	
47569	224	7	16944057	和食	とり料理まつもと	〒530-0047 大阪府 大阪市北区 西天満2-10-10ACN西天満ﾋﾞﾙ1階	
47573	228	7	85104070	カラオケ	カラオケ喫茶　八車	〒590-0945 大阪府 堺市堺区 戎之町東1-2-3   グランド戎本館1階	
47574	229	7	42316770	ラーメン	麺屋穂	〒532-0024 大阪府 大阪市淀川区 十三本町1-7-33	
47581	236	7	52679452	居酒屋	スタンド十忠八九	〒553-0003 大阪府 大阪市福島区 福島7-8-3福本ビル１階	
47584	239	7	61958747	クラブ	club JOULE	〒542-0086 大阪府 大阪市中央区 西心斎橋2-11-7	https://club-joule.com
47586	241	7	71183452	BAR	レディースバー　プローブ	〒545-0052 大阪府 大阪市阿倍野区 阿倍野筋2-4-48	
47596	251	7	13115771	BAR	Vaughan	〒567-0888 大阪府 茨木市 駅前4-1-2アイエムハウスビル五階	https://vaughan-ibaraki.com/
47598	253	7	24623283	鉄板焼き屋	鉄板焼とよ田	〒530-0002 大阪府 大阪市北区 曽根崎新地1-6-26大森ビル1B	http://teppanyaki-toyota.jp/
