通し番号	作業番号	作業ファイル	申込番号	店舗種別	施設名称	施設所在地	施設ホームページURL
19131	19151	1	42134024	お好み焼	Food Bar SugarRay	〒560-0085 大阪府 豊中市上新田３丁目１－９　スタジオ千里Ｂ１Ｆ	http://tonpei-tko.com/shops/sugarray/
19152	19172	1	62158921	BAR	RICO'S BAR	〒533-0032 大阪府 大阪市東淀川区 淡路4-8-27　二十八萬石ビル201	http://ricosbar.mystrikingly.com/
19156	19176	1	83243810	イタリア料理	Italian Bar BOSCO	〒550-0027 大阪府 大阪市西区 九条1丁目17番地4号　一階	https://litalianbar-bosco.business.site/?utm_source=gmb&utm_medium=referral
19176	19196	1	24825045	居酒屋	ちりとりダイニング宝輝	〒542-0083 大阪府 大阪市中央区 東心斎橋1-4-1 オリエンタル東心斎橋ビル211	https://chiritori-houki.owst.jp/
19181	19201	1	62165429	カフェ・喫茶店	フィナンシェ	〒530-0002 大阪府 大阪市北区 曽根崎新地1-3-19	https://tabelog.com/osaka/A2701/A270101/27082349/
19199	19219	1	97410504	焼き鳥屋	野乃鳥　本店	〒563-0056 大阪府 池田市 栄町4番4号　ウィスパービル１Ｆ	http://nonotory.jp
19205	19225	1	95150934	鉄板焼き屋	鉄板ステーキ采、彩、	〒566-0022 大阪府 摂津市 三島3丁目1-32第二清和マンション1f	saisaisettu.com
19229	19249	1	95106700	アジア料理	TAI THAI & PAPA	〒541-0058 大阪府 大阪市中央区 南久宝寺町2-6-4	https://tai-thai-papa.business.site/?utm_source=gmb&utm_medium=referral
19246	19266	1	83302452	居酒屋	小林の酒場	〒550-0027 大阪府 大阪市西区 九条2-7-18	https://tabelog.com/osaka/A2701/A270401/27042635/
19277	19297	1	37568698	居酒屋	昭和酒場　満海	〒583-0886 大阪府 羽曳野市 恵我之荘4-1-26	
19303	19323	1	15409051	ラーメン	三豊麺 西本町店	〒550-0005 大阪府 大阪市西区 西本町1-5-20サ-ミ-本町ビルA号1階	https://sanpomen.jp/nishihonmachi.html
19325	19345	1	15862964	和食	いろりの郷息	〒618-0002 大阪府 三島郡島本町 東大寺2-29-7	https://www.irorinosatoiki.com
19369	19389	1	87869773	BAR	ワインバーリトゥム	〒530-0047 大阪府 大阪市北区西天満３丁目１４番９号	
19374	19394	1	62939294	BAR	obobop	〒542-0083 大阪府 大阪市中央区 東心斎橋１丁目４番２８号松永ビル２階	obobop.jp
19375	19395	1	29151404	イタリア料理	Ｔｒｔｔｏｒｉａ ＬＵＣＣＡ	〒572-0042 大阪府 寝屋川市 東大利町7-1ＥＦＦＥＣＴＯＲ2nd101	trattorialucca722.com
19383	19403	1	56449310	BAR	PreClo	〒542-0075 大阪府 大阪市中央区 難波千日前14-2-2F	https://twitter.com/preclo
19404	19424	1	26215796	お好み焼	鉄板居酒屋のりきち	〒591-8025 大阪府 堺市北区長曽根町 1207-2	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2705/A270501/27115096/top_amp/%3Fusqp%3Dmq331A
19553	19573	1	31573709	カレー屋	北摂スパイス研究所	〒562-0001 大阪府 箕面市 箕面2-1-34	
19567	19587	1	44624016	和食	鳥どり 北新地店	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目３番２５号 ぐらん・ぱれビル西館　地下１階	https://www.dynac-japan.com/shop/toridori/kitashinchi/
19571	19591	1	79818185	居酒屋	じゃん	〒592-0014 大阪府 高石市 綾園1-6-14	https://tabelog.com/osaka/A2705/A270502/27016266/
19581	19601	1	68605967	フランス料理店	The French Blue	〒540-0034 大阪府 大阪市中央区 島町2丁目2番10号	https://www.facebook.com/The-Blue-1155764504437763/
19589	19609	1	10895695	居酒屋	やきとり大助	〒573-0136 大阪府 枚方市春日西町２丁目23番7号	https://tabelog.com/osaka/A2707/A270702/27047059/
19609	19629	1	32136536	BAR	as	〒542-0061 大阪府 大阪市中央区 安堂寺町2-2-11NTビル１F	https://bardining-as.business.site/
19656	19677	1	79233714	カレー屋	カレー?楽部ルウ寺田町駅前店	〒544-0024 大阪府 大阪市生野区 生野西2-1-30	
19666	19687	1	73948253	BAR	ロデオ　ドライブ	〒570-0003 大阪府 守口市 大日町2-6-11 ファミール大日　1F	
19717	19738	1	41015764	お好み焼	ぼてぢゅう関西国際空港店	〒549-0011 大阪府 泉南郡田尻町 泉州空港中1関西国際空港内旅客ターミナルビル3階	https://botejyu.co.jp
19773	19794	1	63195809	居酒屋	ひざくりげ	〒542-0066 大阪府 大阪市中央区 瓦屋町2-14-13-102	https://japanese-izakaya-restaurant-6137.business.site/
19809	19830	1	69782618	BAR	カフェ　レーズン堂	〒567-0816 大阪府 茨木市永代町５　ソシオ１　２階ピロティ	https://www.facebook.com/raisindou
19831	19852	1	51372450	うどん	美々卯　本店別館	〒541-0045 大阪府 大阪市中央区 道修町4-4-6	https://www.mimiu.co.jp/
19833	19854	1	61780923	カフェ・喫茶店	Milkcafe	〒556-0005 大阪府 大阪市浪速区日本橋5丁目 -12-3 盛岡ビル1階	https://milkcafe.site/
19853	19874	1	33265926	寿司屋	うお久	〒583-0885 大阪府 羽曳野市 南恵我之荘8-1-21	Facebook
19885	19906	1	63468030	BAR	Bar SAVOY osaka	〒550-0002 大阪府 大阪市西区 江戸堀1-1-9　日宝肥後橋ビル１階	
19927	19948	1	20732569	BAR	BUTLER	〒530-0002 大阪府 大阪市北区 曽根崎新地１丁目５番１４号 みもざ館２階	https://liendor-champagne.com/members/2018032086/
19928	19949	1	91024299	カフェ・喫茶店	SAN MiDO	〒550-0014 大阪府 大阪市西区 北堀江１丁目３番９号	https://www.sanmido.com
19943	19964	1	16941619	BAR	ほったらかしパブ１世	〒561-0801 大阪府 豊中市 曽根西町3-4-13-308	https://search.dartslive.com/jp/shop/6ee3dccb590e79500d9b047a20a7ba1e
19969	19990	1	26861606	ファストフード	HOTDOG&BAR BOO	〒562-0043 大阪府 箕面市 桜井２丁目１０番２３号	
20004	20025	1	67292760	居酒屋	りんご屋	〒581-0086 大阪府 八尾市 陽光園2-6-32	
20013	20034	1	29614276	おでん屋	一紀noおでん屋	〒557-0015 大阪府 大阪市西成区 花園南1-2-10	
20017	20038	1	71715275	居酒屋	メイド居酒屋カワイイ	〒557-0001 大阪府 大阪市西成区 山王3-21-17	https://maidkawaii.web.fc2.com/
20024	20045	1	70818499	BAR	Jin	〒530-0044 大阪府 大阪市北区 東天満１－２－５ 東天満キタムラビル４階	http://bar-jin.com/
20052	20073	1	80968705	フランス料理店	前芝料理店	〒542-0061 大阪府 大阪市中央区 安堂寺町2-3-3　アースヒルズ1F	
20088	20109	1	92196857	居酒屋	おばんざい屋ばあば	〒556-0005 大阪府 大阪市浪速区 日本橋４－１１－１１	https://baaba.1net.jp/
20091	20112	1	15216369	BAR	グランドスラム	〒530-0027 大阪府 大阪市北区 堂山町6-14 第2松栄会館1階	http://grandslam-osaka.com/index2.php
20113	20134	1	71871986	ステーキハウス	ぶりあん阿倍野	〒545-0052 大阪府 大阪市阿倍野区 阿倍野筋1?5?31 B2	http://www.qraud.com/
20203	20225	1	88302862	BAR	bar CLASSICAL	〒590-0971 大阪府 堺市堺区 栄橋町1-4-8高杉ビル1F	https://classical1990.com
20211	20233	1	79891750	居酒屋	ハナシ守口	〒570-0056 大阪府 守口市 寺内町2丁目9番26号1階101	https://taishusakaba-hanashi-moriguchi.owst.jp
20231	20253	1	21048596	居酒屋	旬魚菜採　なかの家　OAPタワー店	〒530-6090 大阪府 大阪市北区 天満橋1丁目8番30号OAPタワーズ地下1階	http://www.nakanoya-oap.com/
20246	20268	1	74514065	串かつ屋	味楽　深井店	〒599-8273 大阪府 堺市中区 深井清水町３５２３	https://tabelog.com/osaka/A2705/A270501/27081332/
20254	20276	1	65278338	BAR	ＭＩＳＴＲＡＬ	〒540-0035 大阪府 大阪市中央区 釣鐘町1-1-10ベルズヒルB1F	http://www.mistral-tb.com/
20289	20311	1	58715090	鍋料理	まぁーなべや	〒542-0083 大阪府 大阪市中央区 東心斎橋2-8-26　ＦＵＫＵ　ＢＬＤ心斎橋4Ｆ	https://www.ksnetwork.com/chain/nabeya/osaka/index.html
20290	20312	1	30698779	BAR	HANETO	〒530-0041 大阪府 大阪市北区 天神橋3丁目5-21カエデハイツ２０５号室	haneto.site
20300	20322	1	49314910	居酒屋	創作居酒屋 もえべえ	〒586-0018 大阪府 河内長野市千代田南町 4-10	https://mobile.twitter.com/izakayamoebee1
20308	20330	1	11270066	カフェ・喫茶店	韓味	〒559-0033 大阪府 大阪市住之江区 南港中2-1-109	porttown.jp/shops/detail.php?no=144
20334	20356	1	11924178	焼肉	焼肉　正	〒596-0015 大阪府 岸和田市地蔵浜町７番１号２号ブース	www.ynikus.com
20343	20365	1	68229466	BAR	夜垂レ	〒530-0016 大阪府 大阪市北区 中崎1-9-21平和ビル1階D号	https://www.facebook.com/BarYodare
20368	20390	1	17296191	ステーキハウス	いきなりステーキ泉佐野	〒598-0006 大阪府 泉佐野市 市場西3-5-1	https://ikinaristeak-izumisano.owst.jp/
20413	20435	1	15742628	ラウンジ	MJ	〒560-0021 大阪府 豊中市 本町7-1-32	https://toyonaka-mj.com/
20459	20481	1	84957422	カフェ・喫茶店	AFRo OSAKA	〒544-0001 大阪府 大阪市生野区 新今里3-3-26	https://afroosaka.com/
20473	20495	1	37304024	串かつ屋	和洋串PANKOYA	〒530-0002 大阪府 大阪市北区 曽根崎新地1-1-18 グリーンテラスビル地下1階	https://www.google.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270101/27041694/top_amp/
20486	20508	1	44785365	BAR	美原人酒場	〒587-0052 大阪府 堺市美原区南余部１６１	https://tabelog.com/osaka/A2705/A270501/27077451/
20559	20581	1	47198789	焼き鳥屋	鳥焼 つきや	〒534-0025 大阪府 大阪市都島区 片町2-7-26 京橋ファインビル1F	http://toriyaki-tsukiya.com/
20600	20622	1	14958223	和食	かんてきや安土	〒541-0052 大阪府 中央区安土町2丁目2番15号	
20635	20657	1	61540246	BAR	live in kotetsu	〒542-0083 大阪府 大阪市中央区 東心斎橋2丁目8番21号	https://www.facebook.com/yoshinori.yamamoto.587/
20636	20658	1	63324605	和食	博多もつ鍋いっぱち　心斎橋店	〒542-0085 大阪府 大阪市中央区 心斎橋筋２ー３ー２クインズコートビル１階	https://ippachi-shinsaibashi.taiki-grp.com/
20659	20681	1	21127672	フランス料理店	駅前ビストロCanta	〒534-0021 大阪府 大阪市都島区 都島本通3丁目22-9	
20705	20727	1	61295690	BAR	BAR  ISLAY	〒569-0803 大阪府 高槻市 高槻町7-13  2F  BAR  ISLAY	
20764	20786	1	49348442	スナック	艶小町	〒534-0024 大阪府 大阪市都島区 東野田町3-9-20中喜ビル2F-B	https://m.facebook.com/tsuyakomachi
20766	20788	1	49537974	スナック	華小町	〒534-0024 大阪府 大阪市都島区 東野田町3-9-20 中喜ビル2F-A	https://www.kyobashi-hanakomachi.com
20767	20789	1	25363404	居酒屋	家呑みのうてんき	〒534-0022 大阪府 大阪市都島区 都島中通3-6-12	https://s-tabelog-com.cdn.ampproject.org/c/s/s.tabelog.com/osaka/A2701/A270107/27082980/top_amp/?usq
20807	20829	1	47121454	お好み焼	お好み焼きてっぱん焼きGutto	〒596-0813 大阪府 岸和田市 池尻町42-9	
20836	20858	1	81885572	お好み焼	お好み焼　春美	〒581ｰ0837 大阪府 八尾市緑ケ丘５丁目２－１４	https://tabelog.com/osaka/A2707/A270703/27062422/
20842	20864	1	19464479	その他	Lisboa	〒541-0053 大阪府 大阪市中央区 本町4-8-8 篠福ビル1階	https://lisboa-jp.com/
20844	20866	1	80926344	居酒屋	居酒屋　居小屋	〒558-0011 大阪府 大阪市住吉区 苅田２丁目９―３０クリアパレス１階	
20884	20906	1	76441150	居酒屋	原価ラボのりきち	〒599-8261 大阪府 堺市中区 堀上町1093堀上南野ビル1F西	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2705/A270501/27119579/top_amp/%3Fusqp%3Dmq331A
20934	20956	1	17156851	その他	京都勝牛なんば戎橋店	〒542-0076 大阪府 大阪市中央区 難波3丁目3-7	https://gyukatsu-kyotokatsugyu.com/
20938	20960	1	95781379	焼肉	あじと	〒599-8241 大阪府 堺市中区 福田519-1	https://www.google.com/search?q=%E3%81%82%E3%81%98%E3%81%A8%E5%A0%BA%E5%B8%82&rlz=1C1CHNY_jaJP888JP9
20959	20981	1	27141608	BAR	DION	〒540-0039 大阪府 大阪市中央区 東高麗橋２番２８号小島ビル１０３号	http://www.bar-dion.com/index.html
21000	21022	1	57472940	中華料理	ITAEWON	〒544-0034 大阪府 大阪市生野区 桃谷3-4-12	
21011	21033	1	59353528	アジア料理	ベトナム料理ホイアン	〒557-0045 大阪府 大阪市西成区 玉出西1－5－10	https://www.aobaba.jp
21012	21034	1	59936707	アジア料理	Ａｇｏ　キッチン	〒561-0822 大阪府 豊中市 三国１丁目１１－５	https://r.gnavi.co.jp/8p7ea97b0000/
21040	21062	1	26256990	アジア料理	BUNNY'S	〒541-0048 大阪府 大阪市中央区 瓦町2-4-10	
21091	21113	1	66311656	イタリア料理	サイゼリヤ天王寺駅北口店	〒543-0054 大阪府 大阪市天王寺区 南河堀町10-17ACTy天王寺1F	https://www.saizeriya.co.jp/
21110	21132	1	21330689	居酒屋	酒カネダ	〒540-0039 大阪府 大阪市中央区 東高麗橋4-9双葉シティプラザ1階	
21118	21140	1	14184484	その他	天満橋屋上ビアガーデン祭BBQ	〒540-0032 大阪府 大阪市中央区 天満橋京町1番1号京阪シティモール屋上階	https://www.matsuri-bbq.com/
21165	21187	1	63204914	BAR	bar shelter	〒542-0083 大阪府 大阪市中央区東心斎橋1丁目 11番13号Ｂ1F	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270201/27066565/top_amp/%3Fusqp%3Dmq331A
21243	21265	1	65440299	居酒屋	スタンドアシガボウ	〒563-0032 大阪府 池田市 石橋1-2-17　2F	
21292	21314	1	66212542	カレー屋	船場カリー西天満店	〒530-0047 大阪府 大阪市北区 西天満4-3-19アクシス西天満ビル1F	http://www.curryhouse.co.jp
21296	21318	1	56651772	スナック	Lily-リリィ-	〒530-0041 大阪府 大阪市北区 天神橋4丁目2-7天満松栄会館307	https://www.pokepara.jp/osaka/m300/a302/shop7531/
21347	21369	1	81195066	BAR	BEAR plus	〒530-0027 大阪府 大阪市北区 堂山町6-14第1松栄会館303	https://twitter.com/B_RAIDnet
21348	21370	1	85126157	洋食（オムライス等）	ボストンなんばＣＩＴＹ店	〒542-0076 大阪府 大阪市中央区 難波５丁目１番６０号南海ターミナルビル地下１階１０２９号	http://boston01.com/
21360	21382	1	21022364	BAR	STUDIO BAR ALDO	〒530-0006 大阪府 大阪市福島区吉野 3丁目6-3　野田山彦ビル2階	
21460	21482	1	34113783	居酒屋	厳選鴨料理と生パスタのお店なに屋	〒530-0041 大阪府 大阪市北区 天神橋3-2-25	
21498	21520	1	37850942	スナック	サロン・ド・ショコラ	〒532-0011 大阪府 大阪市淀川区 西中島4-13-14　フィオン新大阪5F	https://shocolat.shopinfo.jp/
21515	21537	1	30130183	寿司屋	すし処広川	〒534-0024 大阪府 大阪市都島区 東野田町3-7-17	sushi-hirokawa.com
21525	21547	1	90898640	焼肉	コロナ対策無人焼肉製作所	〒590-0077 大阪府 堺市堺区 中瓦町2-1-3TEKビル2F	https://www.google.com.my/amp/s/www.hotpepper.jp/strJ001270278/amp/
21548	21570	1	14603105	イタリア料理	旬素材dining近咲暮	〒586-0048 大阪府 河内長野市三日市町139-1-104	https://konsakura.jp
21594	21616	1	18209218	居酒屋	ゆめかさご	〒581-0003 大阪府 八尾市 本町１丁目１番７号	https://yumekasago.owst.jp/
21603	21625	1	55043606	居酒屋	多良福食堂	〒536-0004 大阪府 大阪市城東区 今福西3-14-2	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270305/27032167/top_amp/%3Fusqp%3Dmq331A
21632	21654	1	10383055	カフェ・喫茶店	ドッグカフェラート	〒554-0001 大阪府 大阪市此花区 高見3-9-10	https://foodplace.jp/lat/
21674	21696	1	22705640	居酒屋	Fish&Meat HANDS	〒553-0003 大阪府 大阪市福島区 福島5-14-9	https://www.fukushima-hands.jp/
21679	21701	1	90813267	その他	yuan縁	〒564-0032 大阪府 吹田市内本町 1-19-32	https://yuan65.wixsite.com/yuanosaka
21727	21749	1	59620763	居酒屋	きく	〒599-0202 大阪府 阪南市 下出80-1	
21733	21755	1	78617927	洋食（オムライス等）	栗﨑ヴォーカルスタジオ/ カフェミロール	〒573-1105 大阪府 枚方市 南楠葉１－３－４	https://www.ekiten.jp/shop_17972128/
21774	21796	1	61364325	中華料理	らーめんコーさん	〒557-0014 大阪府 大阪市西成区 丁目１１番１６号	https://www.hotpepper.jp/strJ000455399/
21782	21804	1	56923427	居酒屋	低糖質食専門店　ローカーボキッチン然　北堀江店	〒550-0014 大阪府 大阪市西区 北堀江１－６－４　２階	https://www.locabo-kitchen.jp
21813	21835	1	67929315	居酒屋	居酒屋キノエ	〒530-0012 大阪府 大阪市北区 芝田１丁目7-2阪急かっぱ横丁内	https://www.t-cb.co.jp
21821	21843	1	63977888	カフェ・喫茶店	カフェー　ペソア	〒550-0015 大阪府 大阪市西区 南堀江3－12－9　南堀江田ビル101	http://cafepessoa.ciao.jp
21825	21847	1	37910072	中華料理	餃子屋本舗	〒583-0035 大阪府 藤井寺市 北岡2-1-32	https://gyouza-h.com/
21861	21883	1	20826569	和食	ばとん	〒531-0074 大阪府 大阪市北区 本庄東1-17-4	http://baton-lunch.com/
21887	21909	1	31505797	BAR	ハイボール小路	〒530-0057 大阪府 大阪市北区 曽根崎2-5-38	https://s.tabelog.com/osaka/A2701/A270101/27014192/
21920	21942	1	69550246	BAR	Amusement Bar ３RD PLACE	〒535-0021 大阪府 大阪市旭区 清水3-4-9ヴィクトリーワン403	https://instagram.com/bar3rdplace
21922	21944	1	57790071	居酒屋	居酒屋太郎	〒544-0033 大阪府 大阪市生野区 勝山北2丁目16番20号	https://twitter.com/izakaya_taro
21941	21963	1	29051068	スペイン料理店	布施バル　オルモ	〒577-0056 大阪府 東大阪市 長堂1-2-3　近畿管財ビル1F	https://www.hotpepper.jp/strJ000711091/
22096	22118	1	77636456	カフェ・喫茶店	Cafe Terrace Pia	〒531-0061 大阪府 大阪市北区 長柄西１－４－１８－１Ｆ	https://tabelog.com/osaka/A2701/A270103/27029179/
22159	22181	1	60733139	BAR	BAR CLAYMOON	〒532-0011 大阪府 大阪市淀川区 西中島３丁目１４番１１号新居第二レジャービル３階３－３	http://www.claymoon.net/
22265	22287	1	12641340	ラーメン	河童ラーメン本舗　まんぷくMAX店	〒597-0031 大阪府 貝塚市 久保１５２ー２	http://kappa-hompo.co.jp/
22276	22298	1	29381534	居酒屋	居酒屋蔵	〒532-0026 大阪府 大阪市淀川区 塚本2-17-6	https://s.tabelog.com/osaka/A2701/A270302/27022126/top_amp/
22385	22407	1	73194076	フランス料理店	サイゼリヤ茨木園田店	〒567-0825 大阪府 茨木市 園田町2-4 2F	https://www.saizeriya.co.jp/
22391	22413	1	52512918	アジア料理	アジア村ＡＳＡＮ	〒534-0024 大阪府 大阪市都島区 東野田町２丁目９番１５号山佐ビル５階	https://r.gnavi.co.jp/1d4jxamn0000/
22395	22417	1	81087013	BAR	new ansony	〒530-0027 大阪府 大阪市北区 堂山町7-18叶第2レジャービル3階	https://twitter.com/Ansony2011
22432	22454	1	98093514	カフェ・喫茶店	forest cafe	〒563-0257 大阪府 箕面市 森町中1-24-7	
22443	22465	1	11746199	イタリア料理	G831	〒591-8023 大阪府 堺市北区 中百舌鳥町2丁83 キラリ8-1ビル1F	https://tabelog.com/osaka/A2705/A270501/27049888/
22466	22488	1	71185688	居酒屋	旬菜はな	〒530-0001 大阪府 大阪市北区 梅田１丁目３番１号大阪駅前第１ビル地下２階	http://www.b-energy.jp/hana/
22539	22561	1	93232626	洋食（オムライス等）	ハンズハニーカフェ　本店	〒556-0025 大阪府 大阪市浪速区浪速東一丁目 2番13号	
22545	22567	1	95141100	カレー屋	nimo alcamo	〒546-0033 大阪府 大阪市東住吉区 南田辺1-1-10	https://www.facebook.com/nimoalcamo
22627	22649	1	39217559	BAR	ＩＲＩＳ	〒581-0004 大阪府 八尾市 東本町３丁目７番１８号	
22632	22654	1	89615374	居酒屋	炭火焼わや	〒530-0041 大阪府 大阪市北区 天神橋5-1-16	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270103/27063984/top_amp/%3Fusqp%3Dmq331
22738	22760	1	65684853	居酒屋	北田辺ほろよい酒場いつも	〒546-0043 大阪府 大阪市東住吉区 駒川2丁目1-37 ロイヤルハイツ駒川1階	https://www.hotpepper.jp/strJ001126648/
22756	22778	1	87380436	イタリア料理	IL Suono di Emilia	〒541-0041 大阪府 大阪市中央区 北浜2-1-2-1F.2F	https://suono-emilia.com/
22844	22866	1	43670218	居酒屋	ジャドール心斎橋店	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-5-5 Sinsaibashi GATE8階	https://r.gnavi.co.jp/k219107/
22880	22902	1	87147448	ファミリーレストラン	リトルおやつタウンNamba	〒556-0011 大阪府 大阪市浪速区 難波中2-10-70なんばパークス7F	https://little.oyatsu.town/
23315	23337	1	93102481	鉄板焼き屋	鉄板焼にみやん	〒544-0034 大阪府 大阪市生野区 桃谷２ー５ー24	
23388	23410	1	52959623	居酒屋	天勝	〒599-8262 大阪府 堺市中区 八田北町426	
23404	23426	1	68568083	居酒屋	おふくろの味　鈴	〒530-0027 大阪府 大阪市北区堂山町 １１番８号生島ビル１階	https://tabelog.com/osaka/A2701/A270101/27030597/
23486	23508	1	79463074	スナック	PROFI	〒542-0083 大阪府 大阪市中央区 東心斎橋２－４－６さよかビル２Ｆ	
23491	23513	1	60033383	焼き鳥屋	やきとり大吉茨木西店	〒567-0041 大阪府 茨木市 下穂積1-２-9	https://www.daikichi.co.jp/sp/shop/osaka/2816.html
23519	23541	1	67900773	BAR	ワインバーテラ 箕面店	〒562-0001 大阪府 箕面市 箕面6-4-46	
23525	23547	1	96202953	居酒屋	匠家TERU	〒553-0003 大阪府 大阪市福島区福島 3-11-7	
23547	23569	1	38391872	お好み焼	お好み焼きこづか	〒570-0056 大阪府 守口市 寺内町2-9-25	
23572	23594	1	39835266	居酒屋	前田庭	〒550-0003 大阪府 大阪市西区 京町堀3-6-18	
23609	23631	1	26682300	おでん屋	てんまみち中川	〒542-0083 大阪府 大阪市中央区 東心斎橋2-5-31　月虎51番館１F	
23622	23644	1	83391612	居酒屋	てんぷら処きた原	〒550-0013 大阪府 大阪市西区 新町1-12-19 NCS新町ビル1階	https://s.tabelog.com/osaka/A2701/A270201/27117284/
23719	23741	1	74214018	居酒屋	Sugar Salt	〒579-8057 大阪府 東大阪市 御幸町17ー17	
23770	23792	1	98152698	スナック	スナックさくらん	〒569-0071 大阪府 高槻市 城北町２丁目１４－３０	
23782	7	職	24406613	お好み焼	鶴橋風月スパワールド店	〒556-0002 大阪府 大阪市浪速区 恵美須東3-4-24 スパワールド内3F	https://fugetsu.jp/
23816	41	職	73825556	居酒屋	日本酒片手にーポンカター	〒530-0016 大阪府 大阪市北区 中崎1丁目11番7号　第三中野ビル1階2階3階	https://www.facebook.com/ponkata0/
23825	50	職	46584473	イタリア料理	リストランテコンテ	〒618-0014 大阪府 三島郡島本町 水無瀬2-7-1	https://www.ristorante-conte.jp/sp/
23864	89	職	93740171	BAR	bar FLAT	〒542-0076 大阪府 大阪市中央区 難波4-8-11 アスタービル2F	
23873	98	職	34069150	焼き鳥屋	やまもと屋	〒530-0023 大阪府 大阪市北区黒崎町８番６号	
23924	149	職	92603960	ステーキハウス	ステーキハウスもり川	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-1-10サンボアビル2階	https://search.yahoo.co.jp/amp/s/s.tabelog.com/osaka/A2701/A270201/27114555/top_amp/%3Fusqp%3Dmq331A
23948	173	職	31138258	BAR	Bar smile	〒560-0032 大阪府 豊中市 蛍池東町1-2-9辻井ビル2階	
23949	174	職	89163282	居酒屋	呑処やっちゃん	〒557-0045 大阪府 大阪市西成区 玉出西2-4-29 福田ビル玉出コーポ1F	
23958	183	職	96736541	カフェ・喫茶店	ペトリス	〒543-0001 大阪府 大阪市天王寺区 上本町3-1-2 1F	petoris.net
23972	197	職	70922596	和食	はつえダイニング	〒553-0003 大阪府 大阪市福島区 福島５ー６－１６　ラグザ大阪B1	laxa-osaka.hanshin.co.jp/
24025	250	職	32446287	居酒屋	初ちゃん	〒593-8303 大阪府 堺市西区 上野芝向ケ丘町2丁10-1	
24075	300	職	89761211	居酒屋	焼酎ぎゃらりぃさわ	〒550-0022 大阪府 大阪市西区 本田3-6-15　ABビル1F	https://tsuku2.jp/gallerysawa
24082	307	職	85748123	BAR	Bar 真昼の月	〒542-0085 大阪府 大阪市中央区 心斎橋筋2-7-11 日宝ロイヤルビル 4階	https://twitter.com/mahiruno_thuki
24098	323	職	10047562	BAR	フィメール・フィメール・メール	〒542-0074 大阪府 大阪市中央区 千日前２丁目３番９号	http://kansai.me/master/
24122	347	職	55698377	BAR	和酒とつまみ　金木犀	〒542-0075 大阪府 大阪市中央区 難波千日前１４番２５号　阪南ビル１階	https://instagram.com/bar_dandelion?utm_medium=copy_link
24163	388	職	74744427	BAR	バープラスミュージックホーム	〒560-0085 大阪府 豊中市 上新田３丁目２－５－２０１	
24179	404	職	87120094	ラーメン	麺酒屋 GUNS ガンズ	〒580-0033 大阪府 松原市天美南３丁目１３－２４	
24209	434	職	33335531	焼肉	炭火焼肉　大和屋	〒580-0013 大阪府 松原市 丹南1-309-9	https://www.hotpepper.jp/strJ001132105/
24225	450	職	19123800	BAR	T-smile	〒570-0092 大阪府 守口市 日光町5-1-101	
24235	460	職	86674462	BAR	Bar来夢	〒530-0027 大阪府 大阪市北区 堂山町13-4JUON堂山4階	
24236	461	職	69045315	イタリア料理	Hanchika	〒556-0011 大阪府 大阪市浪速区 難波中2-8-91中川ビル1階	
24289	514	職	70019206	居酒屋	らすかる	〒547-0003 大阪府 大阪市平野区 加美南４丁目５番２７号	
24293	518	職	60452987	寿司屋	新鮮漁港　明石	〒532-0023 大阪府 大阪市淀川区 十三東2-7-5	
24301	526	職	54357989	アジア料理	Kanyakumari	〒530-0043 大阪府 大阪市北区 天満２－３－２日宝ホワイトビル１階６号	https://twitter.com/kanya555kumari
24303	528	職	23554003	BAR	cantata	〒573-1107 大阪府 枚方市 楠葉中町1番6号	
24347	572	職	61531422	居酒屋	江戸堀ゆきこ	〒550-0002 大阪府 大阪市西区 江戸堀1丁目4-21日宝肥後橋中央ビル105	
24351	576	職	40593529	BAR	ガリアーノ	〒530-0044 大阪府 大阪市北区 東天満1-6-16-101	
24388	613	職	53459924	居酒屋	RAITO 	〒534-0025 大阪府 大阪市都島区 片町2-6-5京橋マエダビル1階	
24474	699	職	30088780	うどん	饂飩の四國　フレスト香里園	〒572-0084 大阪府 寝屋川市 香里南之町19-17 フレスト香里園　１階	
24579	804	職	46145502	BAR	Bar Rosebank	〒530-0047 大阪府 大阪市北区 西天満2-3-15 千都ビルB1	https://facebook.com/rosebank0520/
24605	830	職	69427848	アジア料理	CRISPY CHICKEN n' TOMATO宗右衛門町店 	〒542-0084 大阪府 大阪市中央区 宗右衛門町１番２１号	
24616	841	職	31592846	BAR	本格焼酎BAR趣	〒572-0838 大阪府 寝屋川市 八坂町14-16ジョイフル寝屋川106号	
24637	862	職	48212411	イタリア料理	パプリカ	〒553-0003 大阪府 大阪市福島区 福島１－６－１４亀甲店舗２階	
24642	867	職	40605041	その他	ホルモン焼うどんひーくん	〒583-0018 大阪府 藤井寺市 西古室2-9-14	
